gene	probe	Basal_Avg	LumA_Avg	LumB_Avg
CTC-565M22.1	ENSG00000267760.1	0.010542694	0.003884249	0.001529312
CTD-2130O13.1	ENSG00000267761.3	0.015124451	0.004992765	0.003524988
RP11-426J5.2	ENSG00000267762.1	0.098736021	0.051782494	0.037376857
RP11-484L8.1	ENSG00000267764.1	0.164689796	0.123603533	0.110045384
CTD-3193K9.3	ENSG00000267765.1	0.05524541	0.058753808	0.0563796
RP11-299P2.1	ENSG00000267766.1	0.080775171	0.149636731	0.135706104
CTC-523E23.4	ENSG00000267767.2	0.219498958	0.585233318	0.497957407
CTC-459F4.8	ENSG00000267768.1	0.040125925	0.038450972	0.023467198
CTB-50L17.9	ENSG00000267769.1	0.509457284	0.668374823	0.543643176
RP11-559N14.6	ENSG00000267770.1	0.008588513	0.00115722	0.001333685
CTC-260E6.7	ENSG00000267771.1	0.278904581	0.15113274	0.210324519
RP11-15E18.4	ENSG00000267772.1	0.025368881	0.012148823	0.009041147
RP11-677O4.4	ENSG00000267773.1	0.005421922	0.004776494	0.004795849
RP11-2N1.2	ENSG00000267774.2	0.021002028	0.031625823	0.024727321
OR7E16P	ENSG00000267775.1	0.005330473	0.002070497	0.002040211
AC006116.24	ENSG00000267776.1	0.224258827	0.422654673	0.350135523
CTC-439O9.3	ENSG00000267777.1	0.015186135	0.00697581	0.004336041
AC004221.2	ENSG00000267778.1	0.139313799	0.152823027	0.183059505
LINC01533	ENSG00000267779.4	0.011646006	0.00209125	0.000557951
RP11-154H12.3	ENSG00000267780.2	0.040052068	0.022101789	0.013765934
SLC25A36P1	ENSG00000267781.1	0.126362735	0.260194335	0.218541097
RP11-799D4.3	ENSG00000267782.1	0.005876411	0.000930821	0.00110321
CTB-55O6.10	ENSG00000267783.1	0.294176795	0.260763212	0.305865452
RP11-171I2.1	ENSG00000267784.1	0.016400598	0.02853252	0.017913863
AF038458.3	ENSG00000267786.1	0.166800976	0.083226471	0.089540255
RP11-35G9.5	ENSG00000267787.4	0.808947516	0.635801185	0.567448823
CTD-2534I21.9	ENSG00000267788.1	0.01885101	0.023847701	0.013137401
CTD-2526M8.3	ENSG00000267789.1	0.001875795	0.001095029	0.001181319
RP11-316M20.1	ENSG00000267790.1	0.01040506	0.018701698	0.019912881
CTD-2659N19.2	ENSG00000267791.1	0	0	0
WBP1LP11	ENSG00000267792.1	0	0	0.000601442
RP11-576C2.1	ENSG00000267793.1	0	0.000465466	0.00837775
RP11-677O4.5	ENSG00000267794.1	0.006834706	0.0033346	0.002082618
SMIM22	ENSG00000267795.4	2.635967418	4.824147897	4.934248976
LIN37	ENSG00000267796.6	1.489392024	1.231298834	1.259154995
NRBF2P1	ENSG00000267797.1	0.011898815	0.005734256	0.006861135
MAN1A2P1	ENSG00000267799.1	0.018866196	0.002381893	0.004154902
RP11-49K24.5	ENSG00000267800.1	0.296629606	0.357762748	0.313243333
RP11-552F3.9	ENSG00000267801.1	0.504036972	0.328467533	0.357442044
AC018755.17	ENSG00000267808.1	0.025617371	0.04491448	0.044414999
NDUFV2P1	ENSG00000267809.1	1.056259152	1.20485304	1.233638196
RP11-727F15.11	ENSG00000267811.1	0.346711584	0.328620572	0.295255906
CTB-191K22.5	ENSG00000267815.1	0	0	0
CTC-471J1.8	ENSG00000267827.4	0.063703885	0.086311246	0.07466601
Y_RNA	ENSG00000267828.1	0	0	0
RP11-167N5.5	ENSG00000267834.1	0.384248423	0.451796577	0.433664481
AC008746.12	ENSG00000267838.2	0.719842364	0.987313604	0.83513765
CTB-133G6.2	ENSG00000267852.1	0.328715216	0.408776522	0.35262028
NDUFA7	ENSG00000267855.4	1.558331425	1.596930562	1.771697067
RP5-1023B21.1	ENSG00000267857.2	0.056640351	0.016537305	0.020717605
MZF1-AS1	ENSG00000267858.4	0.577110472	0.890710901	0.853400928
RP11-120K24.3	ENSG00000267868.1	0.843529105	1.071506114	0.818151038
CTC-444N24.6	ENSG00000267871.4	0.80616039	0.932630105	0.823062236
RP11-157B13.7	ENSG00000267872.1	0.003772204	0.001933951	0.001464232
CTD-2527I21.9	ENSG00000267874.1	0.105309677	0.195954653	0.211364335
CTB-147C22.9	ENSG00000267879.1	0.15041095	0.021119543	0.012215949
AC011513.3	ENSG00000267881.1	0.000615384	0.005649663	0.012908797
RP4-569M23.5	ENSG00000267882.2	0.103076873	0.098271313	0.077031886
CTD-2291D10.4	ENSG00000267886.1	0.858602889	0.575117418	0.782518328
CTD-2126E3.4	ENSG00000267890.1	0.072281882	0.045722112	0.045490429
CTD-2540F13.2	ENSG00000267892.1	1.062643372	0.569148811	0.621830031
SIGLEC19P	ENSG00000267895.1	0.053555498	0.055542931	0.040270037
AC018766.4	ENSG00000267896.1	1.16369769	1.320651654	1.253777865
CTD-2639E6.9	ENSG00000267898.1	0.495243999	0.608014102	0.472172543
CTC-429P9.5	ENSG00000267904.1	1.287557399	1.702228588	1.452147156
CTD-2616J11.16	ENSG00000267905.4	0.072239072	0.029095419	0.030318799
ZSCAN5D	ENSG00000267908.1	0.060039679	0.056136798	0.05105583
CCDC177	ENSG00000267909.2	0.065335511	0.145528053	0.174234475
RP11-256I23.3	ENSG00000267919.1	0.143267904	0.057553709	0.059363536
SNX6P1	ENSG00000267920.1	0.088388844	0.029878002	0.041528134
AC007193.6	ENSG00000267922.1	0.421184887	0.229813423	0.181557787
RP11-255H23.4	ENSG00000267924.1	0.215144707	0.113264415	0.12259427
CTD-2525I3.2	ENSG00000267927.1	0.146610076	0.141566846	0.106610833
CTB-176F20.3	ENSG00000267934.1	0.189155325	0.391902485	0.401304996
EIF1P6	ENSG00000267938.1	0.57796454	0.456867253	0.466567821
CTD-2325M2.1	ENSG00000267939.1	1.132855161	0.861634512	0.903023514
RP11-290F24.6	ENSG00000267940.1	0.478944347	0.548125336	0.626084998
CTD-2620I22.3	ENSG00000267943.1	0.092500995	0.048519617	0.056626689
CTD-2207O23.12	ENSG00000267952.1	0.058291179	0.024718066	0.027273937
MIR3188	ENSG00000267959.3	0.060097817	0.077581871	0.046968658
OR10B1P	ENSG00000267961.1	0.010903936	0.002808311	0.001605468
AC011523.2	ENSG00000267968.1	0.048877959	0.004933819	0.017150296
MAGEA9	ENSG00000267978.4	0.162025894	0.000984415	0.035269175
AC007292.6	ENSG00000267980.1	0.806730744	0.71261546	0.743562433
CTD-2616J11.9	ENSG00000267984.1	0.047358831	0.047373323	0.045538724
AC130469.2	ENSG00000267986.1	0.222471613	0.18835273	0.152439165
CTD-3187F8.15	ENSG00000267990.1	0.083049706	0.086966447	0.066943621
CTB-189B5.3	ENSG00000267992.1	0.061074709	0.030908943	0.027488086
CARD8-AS1	ENSG00000268001.1	1.38728777	1.262703641	1.204141625
PTOV1-AS1	ENSG00000268006.1	2.165498483	2.027174257	2.041947375
SSX4	ENSG00000268009.4	0.000812582	0.00053469	0.000654022
CTD-2525I3.3	ENSG00000268015.1	0.069721399	0.048603604	0.046429728
OR4G4P	ENSG00000268020.3	0.002822557	0.00046311	0.000523813
AC006129.2	ENSG00000268027.4	0.713522612	0.555632564	0.450870539
AC005253.2	ENSG00000268030.1	0.676981563	0.662567509	0.593166865
AC005795.1	ENSG00000268034.1	0.263442627	0.199846029	0.235542512
AC007228.8	ENSG00000268036.1	0.212046194	0.165213118	0.165516234
AC011516.2	ENSG00000268038.1	0.231659995	0.020718146	0.005058428
CTD-2575K13.6	ENSG00000268041.1	0.505260415	0.358278551	0.442184236
NBPF12	ENSG00000268043.6	1.279435334	1.405056915	1.311025154
AC018766.6	ENSG00000268047.1	0.293902203	0.413720861	0.420657825
CTD-2619J13.9	ENSG00000268049.1	0.900788143	1.638850872	1.433350153
RP11-247A12.8	ENSG00000268050.2	0	0	0
CTC-244M17.1	ENSG00000268051.1	0.106902388	0.0538332	0.051576793
CTC-344H19.6	ENSG00000268053.1	0.019212902	0.007711613	0.011982405
AC067969.2	ENSG00000268055.1	0.01972035	0.01051782	0.003988653
CTD-3032J10.2	ENSG00000268056.4	0.111070093	0.050074033	0.054763066
BNIP3P40	ENSG00000268058.1	0.173893225	0.11398604	0.109157612
NAPA-AS1	ENSG00000268061.4	0.792935491	0.789777075	0.723499943
TOP1P1	ENSG00000268062.1	0	0	0
FMR1-AS1	ENSG00000268066.4	0.042717709	0.03797733	0.051944431
OR5AH1P	ENSG00000268067.1	0.019243422	0.024318065	0.01495252
RP5-1057I20.4	ENSG00000268069.2	0.112573064	0.15864987	0.121732983
AC006539.3	ENSG00000268070.1	0.202864036	0.190755397	0.19474819
RPL22P5	ENSG00000268074.1	0.00501012	0.003121426	0.003584887
RP11-805I24.4	ENSG00000268078.1	0.008514492	0.007350155	0.006703819
BNIP3P30	ENSG00000268079.1	0.077046341	0.277658424	0.173943013
RP11-388K12.3	ENSG00000268080.2	0.189575462	0.255495632	0.214745737
RP11-678G14.2	ENSG00000268081.1	0.423093441	0.596952773	0.540269601
AC104534.3	ENSG00000268083.4	0.018970931	0.008751929	0.012539393
CTC-429P9.2	ENSG00000268087.1	1.839976579	2.293329308	1.979048199
AC093063.2	ENSG00000268088.1	0.281950623	0.209446833	0.296920648
GABRQ	ENSG00000268089.2	0.392786761	0.065268872	0.167368232
AC022154.7	ENSG00000268093.1	0.20231532	0.337111514	0.334457977
ZNF649-AS1	ENSG00000268095.1	0.233920978	0.139993567	0.15059537
ZNF725P	ENSG00000268100.1	0.033626838	0.128935533	0.175911253
CYP2G2P	ENSG00000268101.2	0.015711455	0.14024816	0.061917597
SLC6A14	ENSG00000268104.2	2.556811843	0.653520685	0.276187643
RP11-369G6.2	ENSG00000268105.1	0.120809588	0.054588897	0.060611538
AC003005.4	ENSG00000268107.4	0.021244064	0.018542114	0.01552972
CTB-60B18.12	ENSG00000268108.1	0.068460017	0.057968394	0.031574021
CTD-3149D2.4	ENSG00000268112.1	0	0	0
RP11-157B13.1	ENSG00000268116.1	0.0152069	0.005106841	0.003770885
VN1R84P	ENSG00000268117.1	0.259342367	0.372652851	0.380429483
CTD-2561J22.5	ENSG00000268119.4	0.747264061	0.65701806	0.692683155
CTD-3193O13.11	ENSG00000268120.1	0	0	0
RP11-91G21.1	ENSG00000268129.1	0.544503793	0.414047084	0.441288738
AC003002.4	ENSG00000268133.1	0.000238268	0	0.000365927
PCGF7P	ENSG00000268140.1	0.102626872	0.071077047	0.082297077
NIFKP6	ENSG00000268144.1	0.024582071	0.009812785	0.018892668
VN1R91P	ENSG00000268148.1	0.005982193	0.007542795	0.009300787
CTD-3193O13.13	ENSG00000268149.1	0	0	0
AC005176.2	ENSG00000268153.4	0.008447897	0.001934498	0.001586714
Metazoa_SRP	ENSG00000268154.2	0.186357564	0.166539852	0.128608018
AC010524.4	ENSG00000268157.1	0.286433052	0.292958379	0.258615844
AC004076.9	ENSG00000268163.1	0.102122149	0.136287834	0.116593896
RP11-556I13.2	ENSG00000268170.2	0.063987452	0.010472995	0.011211553
PIK3R2	ENSG00000268173.1	0.023196414	0.022829394	0.019098922
BNIP3P22	ENSG00000268174.1	0.060024108	0.041412745	0.045767665
RP11-73B2.7	ENSG00000268181.3	0.003934776	0.003777515	0.004926051
SMIM17	ENSG00000268182.4	0.423091564	0.380965692	0.379316384
RP11-420K14.8	ENSG00000268184.1	0.00723444	0.008031957	0.007796785
CTC-241F20.4	ENSG00000268186.1	0.075447245	0.026571895	0.038858409
AC118758.1	ENSG00000268187.6	0.013010155	0.018762905	0.013632031
AC005785.2	ENSG00000268189.2	0.483366471	0.605399019	0.564373193
CTD-2396E7.10	ENSG00000268191.1	0	0	0
AC002985.3	ENSG00000268193.4	0.034261666	0.008225467	0.009182108
CTD-3137H5.1	ENSG00000268199.2	0.042110201	0.040633793	0.032454069
CTD-3138B18.6	ENSG00000268201.1	0.771579358	0.869658554	0.889194847
CTD-2396E7.9	ENSG00000268203.1	0	0	0
CTD-3214H19.6	ENSG00000268204.1	0.554491978	1.803966418	1.709796633
CTC-444N24.11	ENSG00000268205.1	2.951543414	2.968277085	2.968598026
RP11-618I10.3	ENSG00000268209.1	0.004084979	0.002097391	0.002092486
AC137932.4	ENSG00000268218.1	0.37991108	0.255484467	0.238935336
RP11-379K17.12	ENSG00000268220.1	0	0	0
OPN1MW	ENSG00000268221.4	6.25E-05	0.000180189	7.29E-05
EEF1A1P7	ENSG00000268222.1	0.33541416	0.365449087	0.303230201
ARL14EPL	ENSG00000268223.2	0.018921779	0.004344277	0.005075843
CTD-2331H12.5	ENSG00000268225.1	1.007776928	1.818150066	1.74585852
CTD-2619J13.8	ENSG00000268230.4	0.225318154	0.378522585	0.333147446
CTD-2560K21.6	ENSG00000268231.1	0.009196608	0.007578222	0.004918049
FKBP4P6	ENSG00000268234.1	0.024956973	0.019550447	0.029682798
RP11-461C20.1	ENSG00000268235.5	5.39E-05	0.000223532	0.000145123
IGFL1P2	ENSG00000268238.1	0.009316805	0.004785687	0.002113681
RP11-678G14.4	ENSG00000268240.1	0.006063193	0.014615105	0.010040355
AC005176.3	ENSG00000268243.1	0.008462654	0.000818431	0.000433293
AIRN	ENSG00000268257.2	0.023780456	0.010414147	0.008783044
CTC-246B18.8	ENSG00000268262.1	0.55091536	0.334125806	0.367343951
AC003005.2	ENSG00000268266.1	0.144624241	0.137836542	0.132247517
SIGLEC29P	ENSG00000268267.1	0.003131111	0.002002434	0.001970106
VN1R78P	ENSG00000268272.1	0.045767768	0.034981035	0.02015152
RP11-420K14.1	ENSG00000268278.1	0.016032563	0.078127565	0.048935846
RP11-434D12.1	ENSG00000268279.3	0.336000048	0.32305184	0.260476078
CTD-2620I22.2	ENSG00000268282.1	0.061106457	0.0436345	0.05112581
CTB-60B18.18	ENSG00000268287.1	0.117768834	0.178272972	0.073591863
RP11-98D18.16	ENSG00000268288.1	0.410800874	0.455466553	0.370264446
CTD-2528A14.3	ENSG00000268289.1	0.10527428	0.06531371	0.066662404
AC006547.15	ENSG00000268292.1	0	0	0
CTD-2623H2.7	ENSG00000268293.1	0.05278563	0.03831488	0.033690439
POLR3GP1	ENSG00000268295.1	0.241354005	0.372212373	0.321437807
CTD-2579N5.3	ENSG00000268296.1	0.003738193	0.001538745	0.001163526
CLEC4GP1	ENSG00000268297.1	0.100944777	0.075115221	0.042189058
CTD-2619J13.13	ENSG00000268307.1	0.99763033	1.0497147	1.305010254
CTD-3222D19.11	ENSG00000268309.1	0	0	0
AC006272.2	ENSG00000268316.1	0.193677558	0.130755312	0.148991095
CTD-3187F8.11	ENSG00000268318.4	0.005957211	0.001621555	0.001488963
SCGB1C2	ENSG00000268320.3	0.002846036	0.017684522	0.023912903
BNIP3P25	ENSG00000268322.1	0.117370786	0.075076751	0.073427434
LRRC2-AS1	ENSG00000268324.2	0.024942784	0.016868492	0.016506895
CTD-2542C24.8	ENSG00000268326.1	0.002681575	0.001425121	0.00375867
RP4-806M20.3	ENSG00000268333.1	0.074105874	0.051189738	0.053905062
BNIP3P23	ENSG00000268335.1	0.005376451	0.001281613	0.002907495
SIGLEC20P	ENSG00000268336.1	0.008747383	0.017742551	0.005989332
FAM156A	ENSG00000268350.6	0.069383081	0.053184983	0.050876545
AC007228.5	ENSG00000268352.1	0.054739855	0.050486649	0.038478951
AC006129.1	ENSG00000268355.1	0.26337384	1.048658594	0.891800562
VN1R81P	ENSG00000268357.1	1.441315984	1.252424272	1.404685751
L34079.2	ENSG00000268361.1	0.023871688	0.021251699	0.018238185
CTD-2017D11.1	ENSG00000268362.4	0.930321016	1.148681313	1.136412493
SMC5-AS1	ENSG00000268364.1	0.472372628	0.442286704	0.430206166
CTC-492K19.4	ENSG00000268366.1	0.289502888	0.42760311	0.393490382
CTD-2568A17.8	ENSG00000268375.1	0.095454957	0.060748702	0.046588833
CTC-360J11.4	ENSG00000268379.1	0.219758355	0.138080914	0.126075845
FENDRR	ENSG00000268388.4	0.053206852	0.016922822	0.010852868
CTC-518B2.10	ENSG00000268390.1	0.028321988	0.065719782	0.037180765
RP11-241F15.6	ENSG00000268391.1	0.006144995	0.00417076	0.004310373
AC003682.16	ENSG00000268392.1	0.13905794	0.15202518	0.10224957
CTD-3214H19.4	ENSG00000268400.4	0.022968698	0.027013966	0.026744393
CTC-344H19.4	ENSG00000268401.1	0.104603998	0.12976023	0.121940222
CTD-2371O3.3	ENSG00000268403.2	0.884415377	0.994385912	1.053717532
AC006115.6	ENSG00000268407.1	0.036482079	0.022442205	0.019039152
TRMT112P6	ENSG00000268412.2	0.46012074	0.377919218	0.461222687
CTD-2626G11.2	ENSG00000268416.1	0.408667309	0.705541322	0.448917525
AC011551.3	ENSG00000268423.3	0.118573713	0.125711394	0.127285289
RP11-420K14.2	ENSG00000268433.1	0.04597341	0.060557377	0.019164467
AC011530.4	ENSG00000268434.4	0.019438845	0.022397687	0.021400521
BNIP3P27	ENSG00000268438.1	0.403989208	0.39739703	0.381176673
RP3-461F17.3	ENSG00000268439.4	0.455747887	0.444448412	0.451093905
CTD-2027I19.2	ENSG00000268442.1	0.359936131	0.385864568	0.386010936
SSX2B	ENSG00000268447.4	0.002955817	0.000273317	0.001048378
RP11-359H18.2	ENSG00000268455.1	0.031938144	0.010864371	0.007466176
CTC-471J1.9	ENSG00000268458.1	0.185542359	0.319693808	0.26113486
DKFZp434J0226	ENSG00000268460.1	0.211280243	0.140691891	0.134498079
CTC-575C13.4	ENSG00000268461.2	0.055266368	0.025666901	0.024746459
CTC-273B12.7	ENSG00000268465.1	0.00242086	0.000553733	0.001014559
BNIP3P38	ENSG00000268469.1	0.029305939	0.015051248	0.01554164
DKFZP434I0714	ENSG00000268471.4	1.204745917	1.172850364	1.22078888
RP11-356J5.13	ENSG00000268472.2	0.060177761	0.044233668	0.028555134
RP11-158I3.1	ENSG00000268473.1	0.007796648	0.003272575	0.003040004
CTC-435M10.6	ENSG00000268475.1	0	0	0
CTD-2586B10.1	ENSG00000268480.1	0.00925537	0.001903195	0.00133878
RPL7AP69	ENSG00000268483.1	0.003238671	0.006356017	0.011296594
ABC7-42418200C9.1	ENSG00000268486.4	0.002749653	0.000742015	0.000349683
CTD-2587H19.2	ENSG00000268496.1	1.433680057	0.157255969	0.094514251
CTB-102L5.8	ENSG00000268499.1	0.289478724	0.384652986	0.286314653
SIGLEC5	ENSG00000268500.4	0.000921379	0.000821241	0.000655303
RP11-805I24.3	ENSG00000268505.1	0.003630675	0.001247873	0.001457558
RP11-572B2.1	ENSG00000268509.2	0.009225829	0.011956431	0.010966231
IFNL3P1	ENSG00000268510.1	0.181932066	0.091747364	0.127847735
CTD-3138B18.5	ENSG00000268516.2	1.375555073	1.34695193	1.250687166
CTD-2545M3.8	ENSG00000268518.1	0	0	0
CTD-2616J11.10	ENSG00000268520.1	0.197813754	0.206251808	0.177769926
VN1R83P	ENSG00000268521.1	0.872701482	1.127407537	1.104766725
CTB-59C6.3	ENSG00000268525.1	0	0	0
CYP2T3P	ENSG00000268529.1	0.090557296	0.365859898	0.542134193
CTC-273B12.5	ENSG00000268530.4	0.004516906	0.006194443	0.005672718
RP11-32B5.8	ENSG00000268531.3	0.005317147	0.01801917	0.0204579
RP11-514D23.1	ENSG00000268532.1	0.003218024	0.000440601	0.000723046
AC004076.7	ENSG00000268533.1	0.182090234	0.27319644	0.245465793
RP11-420K14.3	ENSG00000268535.1	0.066837527	0.129794532	0.124605586
AC005523.3	ENSG00000268536.1	0.215825103	0.410915776	0.310010068
VN1R88P	ENSG00000268541.1	0.025260624	0.000451891	0.002296757
CTD-2619J13.16	ENSG00000268543.1	0.610758592	0.838994884	0.914112583
VN1R107P	ENSG00000268545.1	0.387246771	0.57129889	0.496163419
RP11-295P9.8	ENSG00000268549.1	0.303148189	0.21864232	0.192196086
RP11-678G14.3	ENSG00000268555.1	0.12438691	0.480466003	0.279296665
CTD-2332E11.2	ENSG00000268560.1	0.096417684	0.118349793	0.109169466
AC003956.1	ENSG00000268564.1	0.285798888	0.241230172	0.290395362
AC005339.2	ENSG00000268565.1	0	0	0
RP11-687D19.1	ENSG00000268566.4	0.003991085	0.003706145	0.002358218
AC007228.9	ENSG00000268568.1	1.058868906	1.012912035	1.025642284
RP11-158H5.7	ENSG00000268573.1	0.411879791	0.564820619	0.515924099
RP1-283E3.8	ENSG00000268575.1	0.482838804	0.667287257	0.611363485
RP11-514A9.1	ENSG00000268580.1	0.005103541	0.003721116	0.002484892
SIGLEC18P	ENSG00000268581.1	0.051349206	0.038625563	0.044035858
AC005794.1	ENSG00000268582.1	0.007008219	0.00488455	0.003372299
CTC-453G23.8	ENSG00000268583.1	0.224848008	0.22856063	0.237354961
RP11-464F9.20	ENSG00000268584.1	0.639219235	0.602510377	0.679951093
CTC-457E21.7	ENSG00000268589.1	0.002535578	0.001499313	0.001929229
RAET1E-AS1	ENSG00000268592.3	0.182155884	0.153839301	0.13890449
CTD-2611O12.6	ENSG00000268593.3	0	0	0
CTD-3187F8.2	ENSG00000268595.1	0.003299358	0.000897813	0.000195131
RP11-157B13.8	ENSG00000268597.1	0.002572962	0.001683717	0.000323398
VN1R80P	ENSG00000268598.1	0.133002632	0.131553555	0.135873616
AC115522.3	ENSG00000268601.1	1.175857965	0.575261875	0.551424594
RP11-316O14.1	ENSG00000268603.1	0.376795646	0.335037757	0.313477312
CTB-50E14.4	ENSG00000268605.1	0	0	0
MAGEA2	ENSG00000268606.4	0.007297342	0.000871215	0.002840774
CTD-2207O23.10	ENSG00000268614.1	0.017648944	0.014788541	0.014946905
RP11-65J3.15	ENSG00000268615.1	0.169292066	0.705755348	0.846046288
AC092316.1	ENSG00000268618.1	0.029441241	0.023876249	0.014196798
AC078899.4	ENSG00000268620.1	0.014505366	0.012368427	0.011130628
AC006262.5	ENSG00000268621.4	0.381362782	0.084334871	0.075706819
CTB-52I2.3	ENSG00000268623.2	0.021410455	0.013349304	0.012822271
RP1-122P22.4	ENSG00000268628.2	0.208619655	0.293734661	0.234253395
TEX13A	ENSG00000268629.5	0.003416419	0.00059227	0.000800206
RP11-739B23.1	ENSG00000268635.2	0.049687014	0.031829882	0.037592367
CTB-33G10.11	ENSG00000268636.1	0	0	0
AC006486.9	ENSG00000268643.1	0.008744143	0.001655678	0.004071082
RP4-806M20.4	ENSG00000268649.3	0.189724011	0.178337664	0.152782194
AC068499.10	ENSG00000268650.3	0.101164572	0.117298319	0.109445419
CTAG1A	ENSG00000268651.2	0.005070772	0.000158709	0.000831509
CTD-3187F8.7	ENSG00000268652.1	0.00600176	0.002216961	0.001140447
MIMT1	ENSG00000268654.1	0.287960203	0.053414567	0.065613237
CTB-60B18.10	ENSG00000268655.1	0.182511203	0.13707916	0.12294637
LINC00664	ENSG00000268658.4	0.23218998	0.142964567	0.228210968
RP11-310J24.3	ENSG00000268659.2	0.074834882	0.037718108	0.029064566
LETM1P2	ENSG00000268660.1	0.079042938	0.095093436	0.076892826
WBP1LP6	ENSG00000268663.1	0.003106914	0.004050099	0.003883928
CTB-60B18.17	ENSG00000268669.1	0.002905852	0	0.000504109
CTD-2622I13.3	ENSG00000268670.1	0.343068734	0.61639159	0.524760599
LLNLR-249E10.1	ENSG00000268673.3	0.019761208	0.039170193	0.024329713
CTB-33G10.6	ENSG00000268677.1	0	0	0
CTC-444N24.13	ENSG00000268678.1	0.204729756	0.219449712	0.216052371
COX6CP7	ENSG00000268681.1	0.020329409	0.030809081	0.042871562
CTD-2553L13.4	ENSG00000268683.1	0.107807189	0.129055002	0.096399105
CTB-31C7.3	ENSG00000268685.1	0.136804936	0.082085004	0.069452586
AC010524.2	ENSG00000268686.1	0.703657399	0.50369845	0.593844677
ZNF723P	ENSG00000268696.1	0.052364247	0.009683253	0.012478823
BNIP3P26	ENSG00000268705.1	0.131008754	0.204925071	0.176664561
RP11-247A12.7	ENSG00000268707.1	0.361397169	0.272747137	0.247063215
CTD-2616J11.15	ENSG00000268711.1	0.002646847	0.001047306	0.001388417
CTC-444N24.8	ENSG00000268713.1	2.15879693	2.197199836	2.256228038
CTD-2287O16.3	ENSG00000268714.3	0	0	0
BNIP3P33	ENSG00000268717.1	0.160030338	0.239182705	0.188828621
RP11-588H23.5	ENSG00000268721.1	0.005178955	0.004222525	0.001460729
CTC-444N24.9	ENSG00000268723.1	0.093787293	0.051351759	0.057905152
CTD-2105E13.14	ENSG00000268729.1	0	0	0
CTD-2561J22.1	ENSG00000268731.1	0.069398737	0.074674092	0.069668788
CTB-61M7.2	ENSG00000268734.1	0.361106101	0.13577978	0.14940609
RP11-1281K21.6	ENSG00000268736.1	0.00768978	0.00496986	0.004550679
HSFX2	ENSG00000268738.2	0.015992009	0.037528708	0.032491619
CTC-518B2.12	ENSG00000268739.1	0	0	0
CTD-2396E7.7	ENSG00000268742.1	0.011659907	0.001957064	0.001096022
CTD-2538G9.5	ENSG00000268743.1	0.31442887	0.446462534	0.351816596
CTD-3105H18.14	ENSG00000268744.1	0.06003278	0.157118539	0.140944474
RP11-298J23.9	ENSG00000268745.1	0	0	0
CTD-2571L23.8	ENSG00000268746.1	0.145896172	0.18543163	0.153918542
